Sepal_Length,Sepal_Width,Petal_Length,Petal_Width,Species
18,4132903846,13,DUO_SUPPORT,NONE
19,4132897231,13,DUO_SUPPORT,NONE
20,4131465866,13,DUO_SUPPORT,NONE
21,4131424633,13,DUO_SUPPORT,NONE
22,4131510130,13,DUO_CARRY,MID
23,4130368042,13,NONE,JUNGLE
24,4128460508,13,DUO_SUPPORT,NONE
25,4127317068,13,DUO_SUPPORT,NONE
26,4126820747,13,NONE,JUNGLE
27,4123065466,13,NONE,JUNGLE
28,4122989814,13,NONE,JUNGLE
29,4120375100,13,NONE,JUNGLE
30,4120285156,13,NONE,JUNGLE
31,4120117076,13,NONE,JUNGLE
32,4118705878,13,DUO_SUPPORT,NONE
33,4118654338,13,DUO_SUPPORT,TOP
34,4116770824,13,DUO,MID
35,4116736542,13,DUO_SUPPORT,NONE
36,4116659834,13,NONE,JUNGLE
37,4116514480,13,NONE,JUNGLE
38,4116502773,13,NONE,JUNGLE
39,4116339937,13,NONE,JUNGLE
40,4116263692,13,NONE,JUNGLE
41,4116112535,13,NONE,JUNGLE
42,4115876020,13,NONE,JUNGLE
43,4114736817,13,NONE,JUNGLE
44,4114490896,13,DUO_SUPPORT,NONE
45,4114370284,13,NONE,JUNGLE
46,4113975919,13,NONE,JUNGLE
47,4113872929,13,NONE,JUNGLE
48,4112324547,13,NONE,JUNGLE
49,4112179289,13,NONE,JUNGLE
50,4112170196,13,DUO_SUPPORT,NONE
51,4111873913,13,NONE,JUNGLE
52,4109900547,13,NONE,JUNGLE
53,4109726163,13,NONE,JUNGLE
54,4109631145,13,NONE,JUNGLE
55,4109560182,13,NONE,JUNGLE
56,4108650700,13,DUO_SUPPORT,NONE
57,4108592458,13,NONE,JUNGLE
58,4107691025,13,NONE,JUNGLE
59,4104795100,13,DUO_SUPPORT,NONE
60,4104678791,13,DUO_SUPPORT,NONE
61,4104691102,13,DUO_SUPPORT,NONE
62,4104576648,13,DUO_SUPPORT,NONE
63,4104559787,13,DUO,MID
64,4099157828,13,DUO_SUPPORT,TOP
65,4099192317,13,NONE,JUNGLE
66,4099116180,13,NONE,JUNGLE
67,4097229439,13,DUO_SUPPORT,NONE
68,4097246868,13,NONE,JUNGLE
69,4097264763,13,NONE,JUNGLE
70,4097233454,13,NONE,JUNGLE
71,4096813283,13,NONE,JUNGLE
72,4096613681,13,NONE,JUNGLE
73,4096356120,13,NONE,JUNGLE
74,4096341568,13,DUO_SUPPORT,NONE
75,4095829505,13,NONE,JUNGLE
76,4095615475,13,NONE,JUNGLE
77,4094568100,13,NONE,JUNGLE
78,4094590943,13,NONE,JUNGLE
79,4094478687,13,NONE,JUNGLE
80,4094494286,13,DUO_SUPPORT,NONE
81,4094456614,13,NONE,JUNGLE
82,4093865811,13,DUO_SUPPORT,NONE
83,4093811963,13,DUO_SUPPORT,TOP
84,4093275512,13,NONE,JUNGLE
85,4093086721,13,DUO_SUPPORT,TOP
86,4092911069,13,DUO_SUPPORT,NONE
87,4092861003,13,NONE,JUNGLE
88,4092232472,13,DUO_SUPPORT,NONE
89,4092171328,13,NONE,JUNGLE
90,4092146869,13,NONE,JUNGLE
91,4092081869,13,DUO_SUPPORT,NONE
92,4092044391,13,NONE,JUNGLE
93,4091604072,13,NONE,JUNGLE
94,4091372630,13,NONE,JUNGLE
95,4090145433,13,DUO_SUPPORT,NONE
96,4089601378,13,DUO,NONE
97,4088247954,13,DUO,MID
98,4088273113,13,DUO_SUPPORT,NONE
99,4088260400,13,DUO_SUPPORT,NONE
0,4132914249,13,DUO_CARRY,BOTTOM
1,4131102775,13,NONE,JUNGLE
2,4130201247,13,DUO_SUPPORT,NONE
3,4129483177,13,DUO_CARRY,TOP
4,4129480410,13,DUO_SUPPORT,NONE
5,4129377883,13,DUO_SUPPORT,NONE
6,4128843112,13,DUO_SUPPORT,BOTTOM
7,4128459131,13,DUO_SUPPORT,BOTTOM
8,4121586218,13,DUO_CARRY,MID
9,4121519799,13,DUO_CARRY,TOP
10,4121544636,13,DUO,NONE
11,4121510590,13,DUO,MID
12,4121338700,13,DUO_SUPPORT,BOTTOM
13,4120574677,13,SOLO,TOP
14,4119943584,13,DUO_CARRY,BOTTOM
15,4119886035,13,DUO_SUPPORT,BOTTOM
16,4119769673,13,DUO_CARRY,BOTTOM
17,4119053337,13,DUO_SUPPORT,BOTTOM
18,4118190801,13,DUO_SUPPORT,BOTTOM
19,4118114158,13,DUO_SUPPORT,BOTTOM
20,4118018148,13,DUO_SUPPORT,BOTTOM
21,4115125504,13,DUO_SUPPORT,BOTTOM
22,4114559918,13,DUO_SUPPORT,BOTTOM
23,4114489638,13,DUO_SUPPORT,BOTTOM
24,4114490163,13,DUO_SUPPORT,BOTTOM
25,4113746341,13,DUO_SUPPORT,NONE
26,4113599061,13,DUO_SUPPORT,NONE
27,4112886564,13,DUO_SUPPORT,BOTTOM
28,4112855726,13,DUO_SUPPORT,BOTTOM
29,4110287947,13,DUO,MID
30,4110136305,13,DUO_SUPPORT,BOTTOM
31,4109835079,13,DUO_SUPPORT,BOTTOM
32,4109724768,13,DUO_SUPPORT,BOTTOM
33,4109676646,13,SOLO,BOTTOM
34,4109576536,13,DUO_SUPPORT,BOTTOM
35,4107821410,13,DUO,NONE
36,4107749013,13,DUO,NONE
37,4107735448,13,DUO,NONE
38,4106695884,13,DUO,NONE
39,4106588303,13,DUO_SUPPORT,BOTTOM
40,4105800494,13,NONE,JUNGLE
41,4105677296,13,DUO_SUPPORT,NONE
42,4105702823,13,DUO_SUPPORT,NONE
43,4105634397,13,DUO_SUPPORT,BOTTOM
44,4104916502,13,DUO_SUPPORT,NONE
45,4104486642,13,DUO_SUPPORT,NONE
46,4104339777,13,DUO_SUPPORT,NONE
47,4104210547,13,DUO_SUPPORT,NONE
48,4103908437,13,SOLO,TOP
49,4103865551,13,DUO_SUPPORT,NONE
50,4103838269,13,DUO_SUPPORT,BOTTOM
51,4103239094,13,NONE,JUNGLE
52,4103225609,13,NONE,JUNGLE
53,4103182976,13,DUO_SUPPORT,BOTTOM
54,4103141780,13,SOLO,TOP
55,4103051377,13,DUO_SUPPORT,BOTTOM
56,4102690842,13,DUO_SUPPORT,BOTTOM
57,4099842806,13,DUO,MID
58,4099811497,13,DUO_SUPPORT,BOTTOM
59,4099430136,13,DUO_SUPPORT,BOTTOM
60,4098047827,13,DUO_SUPPORT,BOTTOM
61,4097855943,13,NONE,JUNGLE
62,4097642932,13,DUO_SUPPORT,BOTTOM
63,4097515420,13,DUO_SUPPORT,BOTTOM
64,4097403012,13,DUO_SUPPORT,BOTTOM
65,4096576479,13,DUO_SUPPORT,MID
66,4096389792,13,DUO_SUPPORT,BOTTOM
67,4096035103,13,DUO_SUPPORT,NONE
68,4095934390,13,DUO_SUPPORT,BOTTOM
69,4095851274,13,DUO_SUPPORT,BOTTOM
70,4095794745,13,DUO_SUPPORT,NONE
71,4094024162,13,DUO_CARRY,BOTTOM
72,4093899433,13,DUO_CARRY,BOTTOM
73,4093833418,13,DUO_SUPPORT,NONE
74,4093811508,13,DUO_SUPPORT,BOTTOM
75,4093505276,13,DUO_SUPPORT,BOTTOM
76,4093017635,13,DUO_SUPPORT,NONE
77,4092918481,13,DUO_SUPPORT,NONE
78,4092900889,13,DUO_SUPPORT,BOTTOM
79,4090753200,13,DUO_SUPPORT,BOTTOM
80,4090610935,13,DUO_SUPPORT,BOTTOM
81,4090520346,13,DUO_SUPPORT,BOTTOM
82,4090292295,13,DUO_SUPPORT,BOTTOM
83,4090206263,13,DUO_SUPPORT,BOTTOM
84,4090158570,13,DUO_SUPPORT,BOTTOM
85,4089574335,13,DUO_SUPPORT,BOTTOM
86,4089403074,13,DUO_SUPPORT,BOTTOM
87,4088451581,13,DUO_SUPPORT,BOTTOM
88,4088056822,13,DUO_SUPPORT,NONE
89,4087993682,13,DUO_SUPPORT,BOTTOM
90,4087393611,13,SOLO,TOP
91,4087289868,13,DUO_SUPPORT,MID
92,4087311176,13,DUO_CARRY,BOTTOM
93,4087224710,13,SOLO,TOP
94,4087121492,13,DUO_SUPPORT,BOTTOM
95,4086112218,13,DUO_SUPPORT,BOTTOM
96,4086071337,13,SOLO,MID
97,4085996942,13,DUO_SUPPORT,BOTTOM
98,4085935844,13,DUO_SUPPORT,NONE
99,4085873498,13,DUO_SUPPORT,BOTTOM
0,4186652995,13,SOLO,MID
1,4186587062,13,SOLO,MID
2,4186583482,13,SOLO,MID
3,4186531544,13,DUO_SUPPORT,NONE
4,4186508103,13,DUO_SUPPORT,NONE
5,4186487215,13,DUO,MID
6,4186466625,13,DUO,TOP
7,4186444782,13,DUO_SUPPORT,NONE
8,4186490334,13,SOLO,MID
9,4186376424,13,SOLO,MID
10,4186325426,13,SOLO,MID
11,4186258905,13,SOLO,MID
12,4186191983,13,DUO_SUPPORT,NONE
13,4185087701,13,SOLO,MID
14,4185000418,13,DUO_SUPPORT,NONE
15,4183872014,13,SOLO,TOP
16,4183787327,13,NONE,JUNGLE
17,4183810505,13,SOLO,MID
18,4183714307,13,SOLO,MID
19,4182470913,13,SOLO,MID
20,4182395713,13,DUO_SUPPORT,NONE
21,4182351591,13,DUO_CARRY,MID
22,4182226672,13,DUO_SUPPORT,NONE
23,4182094464,13,SOLO,MID
24,4181923542,13,SOLO,MID
25,4181679801,13,DUO_SUPPORT,NONE
26,4181696578,13,DUO,TOP
27,4181712895,13,SOLO,TOP
28,4181516671,13,SOLO,TOP
29,4181600333,13,SOLO,MID
30,4181301719,13,DUO,MID
31,4181184672,13,DUO_SUPPORT,NONE
32,4179712734,13,DUO_SUPPORT,NONE
33,4179697347,13,DUO_CARRY,MID
34,4179672423,13,SOLO,MID
35,4179586540,13,SOLO,MID
36,4179498397,13,SOLO,MID
37,4179486948,13,DUO_SUPPORT,NONE
38,4179475372,13,SOLO,TOP
39,4179473311,13,DUO,NONE
40,4179482908,13,DUO,NONE
41,4179531454,13,SOLO,MID
42,4179530061,13,DUO,TOP
43,4179428644,13,SOLO,MID
44,4179436296,13,SOLO,MID
45,4179393935,13,SOLO,TOP
46,4179400395,13,DUO,MID
47,4179265013,13,DUO_SUPPORT,NONE
48,4179208921,13,SOLO,MID
49,4178042959,13,DUO_CARRY,BOTTOM
50,4178036294,13,DUO_SUPPORT,NONE
51,4175138150,13,SOLO,MID
52,4175073365,13,DUO_SUPPORT,NONE
53,4175002671,13,DUO_SUPPORT,NONE
54,4174938398,13,SOLO,MID
55,4174887121,13,SOLO,TOP
56,4174834687,13,DUO_SUPPORT,MID
57,4174872113,13,DUO_SUPPORT,NONE
58,4174860735,13,SOLO,MID
59,4174779703,13,DUO,MID
60,4174786849,13,SOLO,MID
61,4174765335,13,SOLO,MID
62,4174773912,13,DUO_SUPPORT,NONE
63,4174811162,13,DUO,NONE
64,4174740764,13,SOLO,MID
65,4174725561,13,SOLO,MID
66,4174681294,13,DUO_CARRY,TOP
67,4174635830,13,DUO,MID
68,4174591186,13,DUO,TOP
69,4174552233,13,DUO_SUPPORT,NONE
70,4174356906,13,DUO_SUPPORT,NONE
71,4172436380,13,DUO_CARRY,MID
72,4172451029,13,DUO_SUPPORT,NONE
73,4172325964,13,SOLO,MID
74,4172268944,13,DUO,NONE
75,4172252068,13,SOLO,MID
76,4172182582,13,DUO_SUPPORT,NONE
77,4170404361,13,DUO_CARRY,MID
78,4170441349,13,SOLO,MID
79,4170400673,13,DUO_SUPPORT,MID
80,4170179802,13,SOLO,MID
81,4170284987,13,DUO_SUPPORT,NONE
82,4170234563,13,DUO_SUPPORT,NONE
83,4170203598,13,DUO_SUPPORT,NONE
84,4170069114,13,SOLO,MID
85,4170036834,13,DUO,TOP
86,4170032025,13,NONE,JUNGLE
87,4170012261,13,SOLO,MID
88,4169885579,13,DUO,TOP
89,4169860148,13,SOLO,MID
90,4169820136,13,DUO_SUPPORT,NONE
91,4169678148,13,DUO,MID
92,4169599331,13,SOLO,MID
93,4169593678,13,DUO_SUPPORT,NONE
94,4169496259,13,SOLO,MID
95,4169415929,13,DUO_CARRY,BOTTOM
96,4169321696,13,DUO,TOP
97,4169293631,13,SOLO,MID
98,4167969110,13,SOLO,MID
99,4165858878,13,DUO,TOP
0,4149078169,13,NONE,JUNGLE
1,4148082308,13,SOLO,TOP
2,4147969872,13,SOLO,TOP
3,4147990399,13,NONE,JUNGLE
4,4147658732,13,SOLO,TOP
5,4147591486,13,NONE,JUNGLE
6,4147448473,13,NONE,JUNGLE
7,4147009759,13,DUO_SUPPORT,NONE
8,4146105396,13,DUO_SUPPORT,NONE
9,4145999443,13,DUO_SUPPORT,NONE
10,4145901993,13,DUO_SUPPORT,NONE
11,4145792233,13,NONE,JUNGLE
12,4145611373,13,DUO,TOP
13,4145494471,13,DUO_SUPPORT,NONE
14,4145164428,13,NONE,JUNGLE
15,4144965860,13,NONE,JUNGLE
16,4144847893,13,NONE,JUNGLE
17,4144246306,13,NONE,JUNGLE
18,4144175706,13,DUO_SUPPORT,TOP
19,4144076523,13,DUO_SUPPORT,NONE
20,4143925983,13,DUO_SUPPORT,BOTTOM
21,4143837359,13,DUO_SUPPORT,NONE
22,4143184536,13,DUO_SUPPORT,BOTTOM
23,4143180639,13,DUO_SUPPORT,NONE
24,4142230564,13,DUO_SUPPORT,NONE
25,4142088579,13,NONE,JUNGLE
26,4141759113,13,NONE,JUNGLE
27,4141590961,13,NONE,JUNGLE
28,4141512302,13,DUO_SUPPORT,NONE
29,4141403115,13,NONE,JUNGLE
30,4141201683,13,NONE,JUNGLE
31,4141013794,13,DUO_SUPPORT,NONE
32,4140918030,13,DUO_SUPPORT,NONE
33,4140627961,13,SOLO,TOP
34,4139624877,13,DUO_SUPPORT,NONE
35,4139355286,13,DUO_SUPPORT,TOP
36,4139258425,13,DUO_SUPPORT,NONE
37,4139220099,13,NONE,JUNGLE
38,4139065387,13,NONE,JUNGLE
39,4138894578,13,DUO,NONE
40,4138672639,13,NONE,JUNGLE
41,4137974468,13,NONE,JUNGLE
42,4137430906,13,DUO_SUPPORT,NONE
43,4137178821,13,NONE,JUNGLE
44,4137140093,13,NONE,JUNGLE
45,4137050940,13,NONE,JUNGLE
46,4136965415,13,DUO_SUPPORT,NONE
47,4136735496,13,NONE,JUNGLE
48,4136438850,13,NONE,JUNGLE
49,4136051012,13,DUO_SUPPORT,NONE
50,4135952063,13,NONE,JUNGLE
51,4135490013,13,NONE,JUNGLE
52,4134710891,13,NONE,JUNGLE
53,4134560980,13,NONE,JUNGLE
54,4134511554,13,NONE,JUNGLE
55,4134243121,13,NONE,JUNGLE
56,4134165483,13,NONE,JUNGLE
57,4134147271,13,DUO_SUPPORT,NONE
58,4134131487,13,NONE,JUNGLE
59,4134037303,13,DUO_SUPPORT,NONE
60,4133165900,13,NONE,JUNGLE
61,4133097793,13,NONE,JUNGLE
62,4132907535,13,NONE,JUNGLE
63,4132464102,13,NONE,JUNGLE
64,4132402330,13,DUO_SUPPORT,NONE
65,4132274842,13,DUO_SUPPORT,NONE
66,4130862803,13,NONE,JUNGLE
67,4130727135,13,NONE,JUNGLE
68,4130637576,13,NONE,JUNGLE
69,4130548357,13,NONE,JUNGLE
70,4130550188,13,NONE,JUNGLE
71,4130338043,13,DUO_SUPPORT,NONE
72,4129370562,13,DUO,NONE
73,4129307168,13,DUO,NONE
74,4129290822,13,DUO_SUPPORT,NONE
75,4129138460,13,SOLO,MID
76,4129000216,13,SOLO,MID
77,4127243429,13,DUO_SUPPORT,NONE
78,4127128368,13,NONE,JUNGLE
79,4127096093,13,DUO,MID
80,4127025299,13,DUO,TOP
81,4126564066,13,DUO,MID
82,4126424663,13,SOLO,MID
83,4126013281,13,NONE,JUNGLE
84,4125734141,13,DUO_SUPPORT,TOP
85,4124490819,13,DUO_SUPPORT,NONE
86,4123463495,13,NONE,JUNGLE
87,4123387411,13,SOLO,TOP
88,4122396255,13,NONE,JUNGLE
89,4122355784,13,NONE,JUNGLE
90,4122238769,13,NONE,JUNGLE
91,4122250336,13,NONE,JUNGLE
92,4122153950,13,DUO_SUPPORT,NONE
93,4121685188,13,SOLO,TOP
94,4121646977,13,DUO,TOP
95,4121620344,13,SOLO,MID
96,4121446971,13,SOLO,MID
97,4121422351,13,NONE,JUNGLE
98,4121274777,13,NONE,JUNGLE
99,4121148623,13,DUO_SUPPORT,NONE
0,4211613986,13,DUO_CARRY,BOTTOM
1,4211547208,13,SOLO,TOP
2,4211456960,13,DUO_CARRY,BOTTOM
3,4210465308,13,DUO,MID
4,4210304993,13,DUO_CARRY,BOTTOM
5,4210320761,13,DUO_SUPPORT,NONE
6,4210224176,13,DUO_CARRY,BOTTOM
7,4210178336,13,DUO,NONE
8,4210120669,13,DUO_CARRY,BOTTOM
9,4210020354,13,DUO_CARRY,BOTTOM
10,4209326820,13,DUO,MID
11,4209281257,13,DUO_CARRY,BOTTOM
12,4209004584,13,DUO_CARRY,BOTTOM
13,4208833455,13,DUO_CARRY,BOTTOM
14,4208756622,13,DUO_CARRY,BOTTOM
15,4208680591,13,DUO_CARRY,BOTTOM
16,4208434155,13,SOLO,BOTTOM
17,4208377521,13,DUO_SUPPORT,NONE
18,4208307931,13,DUO_CARRY,BOTTOM
19,4208187380,13,DUO_CARRY,BOTTOM
20,4208221466,13,DUO_SUPPORT,NONE
21,4208106197,13,DUO_CARRY,BOTTOM
22,4208050147,13,DUO,NONE
23,4207922505,13,NONE,JUNGLE
24,4207673435,13,DUO_CARRY,BOTTOM
25,4207478870,13,DUO_SUPPORT,NONE
26,4207462615,13,DUO_CARRY,BOTTOM
27,4206964184,13,DUO_CARRY,BOTTOM
28,4205852052,13,DUO_SUPPORT,NONE
29,4205701070,13,DUO_CARRY,BOTTOM
30,4205630165,13,DUO_CARRY,BOTTOM
31,4205523079,13,DUO_CARRY,BOTTOM
32,4205447296,13,DUO_SUPPORT,BOTTOM
33,4205462195,13,DUO_SUPPORT,NONE
34,4205364685,13,DUO,MID
35,4204572530,13,DUO_CARRY,BOTTOM
36,4204419949,13,DUO_CARRY,BOTTOM
37,4204318626,13,DUO_CARRY,BOTTOM
38,4204244283,13,DUO_CARRY,BOTTOM
39,4204203077,13,DUO_SUPPORT,NONE
40,4204037008,13,DUO_SUPPORT,NONE
41,4203901172,13,DUO_CARRY,BOTTOM
42,4203874379,13,DUO_SUPPORT,NONE
43,4203756506,13,DUO_CARRY,BOTTOM
44,4203722460,13,DUO_CARRY,BOTTOM
45,4203583506,13,DUO_SUPPORT,BOTTOM
46,4203285255,13,DUO_CARRY,BOTTOM
47,4203180474,13,DUO_CARRY,BOTTOM
48,4202138780,13,DUO_CARRY,BOTTOM
49,4201663535,13,DUO,MID
50,4201600394,13,DUO_CARRY,BOTTOM
51,4201512305,13,DUO_SUPPORT,NONE
52,4201423796,13,SOLO,BOTTOM
53,4201268723,13,DUO_CARRY,BOTTOM
54,4201069620,13,DUO_CARRY,BOTTOM
55,4201110346,13,DUO_CARRY,BOTTOM
56,4201043326,13,DUO_SUPPORT,NONE
57,4200942925,13,DUO_CARRY,BOTTOM
58,4200864200,13,DUO_CARRY,BOTTOM
59,4200786172,13,DUO,TOP
60,4200027725,13,SOLO,BOTTOM
61,4196848050,13,DUO,BOTTOM
62,4196757666,13,DUO_CARRY,BOTTOM
63,4195968798,13,DUO_CARRY,BOTTOM
64,4195985445,13,DUO,NONE
65,4195808808,13,DUO_SUPPORT,NONE
66,4195089327,13,DUO_CARRY,BOTTOM
67,4194053910,13,DUO_CARRY,BOTTOM
68,4193975525,13,DUO_CARRY,BOTTOM
69,4193894869,13,DUO_CARRY,BOTTOM
70,4193940241,13,DUO_SUPPORT,NONE
71,4193872815,13,SOLO,TOP
72,4193787702,13,DUO_CARRY,BOTTOM
73,4193731995,13,DUO_CARRY,BOTTOM
74,4193081884,13,DUO,TOP
75,4192957353,13,DUO_SUPPORT,NONE
76,4192749023,13,DUO_CARRY,BOTTOM
77,4192710767,13,DUO_CARRY,BOTTOM
78,4192566094,13,DUO,NONE
79,4192408333,13,DUO_SUPPORT,NONE
80,4192207789,13,DUO_CARRY,BOTTOM
81,4192159137,13,DUO_SUPPORT,NONE
82,4191943113,13,DUO_CARRY,BOTTOM
83,4191763759,13,DUO_CARRY,BOTTOM
84,4191714964,13,DUO_SUPPORT,NONE
85,4191665729,13,DUO_CARRY,BOTTOM
86,4191568019,13,DUO_CARRY,BOTTOM
87,4190589170,13,DUO_SUPPORT,NONE
88,4190611235,13,DUO_CARRY,BOTTOM
89,4190499399,13,DUO_SUPPORT,NONE
90,4190378966,13,SOLO,BOTTOM
91,4190297737,13,DUO_CARRY,BOTTOM
92,4190207286,13,DUO_CARRY,BOTTOM
93,4188378194,13,DUO_SUPPORT,NONE
94,4188058990,13,DUO_CARRY,BOTTOM
95,4188040260,13,DUO_CARRY,BOTTOM
96,4187725773,13,DUO_CARRY,BOTTOM
97,4187615416,13,DUO_SUPPORT,NONE
98,4187594919,13,DUO_SUPPORT,NONE
99,4187445088,13,SOLO,BOTTOM
0,4072376647,13,DUO_SUPPORT,NONE
1,4072337190,13,NONE,JUNGLE
2,4072141051,13,SOLO,TOP
3,4072117123,13,DUO_SUPPORT,NONE
4,4072070193,13,DUO,TOP
5,4071993586,13,SOLO,MID
6,4071938267,13,SOLO,TOP
7,4071884266,13,SOLO,TOP
8,4071336373,13,SOLO,TOP
9,4071361562,13,SOLO,TOP
10,4071316451,13,SOLO,TOP
11,4071285482,13,DUO_SUPPORT,NONE
12,4071270953,13,DUO_SUPPORT,NONE
13,4071242080,13,NONE,JUNGLE
14,4071057715,13,DUO_CARRY,MID
15,4071011173,13,SOLO,TOP
16,4070942739,13,SOLO,TOP
17,4070769832,13,SOLO,TOP
18,4070763519,13,DUO_SUPPORT,NONE
19,4070315923,13,SOLO,TOP
20,4070252104,13,SOLO,TOP
21,4070106212,13,DUO_SUPPORT,NONE
22,4070131399,13,DUO_SUPPORT,NONE
23,4070015742,13,SOLO,TOP
24,4069928939,13,SOLO,TOP
25,4069962228,13,SOLO,TOP
26,4069751016,13,SOLO,TOP
27,4069737210,13,SOLO,TOP
28,4069677748,13,DUO,MID
29,4069733363,13,SOLO,TOP
30,4069730661,13,SOLO,TOP
31,4069569613,13,DUO,NONE
32,4069440457,13,DUO_SUPPORT,NONE
33,4069194779,13,NONE,JUNGLE
34,4069124184,13,DUO_SUPPORT,NONE
35,4069070709,13,SOLO,TOP
36,4068934633,13,DUO,MID
37,4068808837,13,SOLO,TOP
38,4068565665,13,SOLO,TOP
39,4068523491,13,DUO_SUPPORT,NONE
40,4068419851,13,SOLO,TOP
41,4068442495,13,DUO_CARRY,BOTTOM
42,4068358535,13,SOLO,TOP
43,4068391121,13,DUO,MID
44,4068299863,13,DUO_SUPPORT,NONE
45,4068103678,13,SOLO,TOP
46,4067480781,13,SOLO,TOP
47,4063586198,13,DUO_SUPPORT,BOTTOM
48,4063497203,13,SOLO,TOP
49,4063399324,13,SOLO,MID
50,4062219549,13,DUO,NONE
51,4060203967,13,SOLO,TOP
52,4060089896,13,SOLO,TOP
53,4060062740,13,SOLO,TOP
54,4060044484,13,DUO_CARRY,TOP
55,4059895577,13,DUO_SUPPORT,NONE
56,4059844631,13,DUO_SUPPORT,MID
57,4059626008,13,DUO_CARRY,TOP
58,4059528465,13,DUO_SUPPORT,NONE
59,4059397713,13,SOLO,TOP
60,4059361384,13,SOLO,TOP
61,4059081446,13,DUO_SUPPORT,NONE
62,4058965663,13,DUO_SUPPORT,NONE
63,4058897648,13,DUO,TOP
64,4058799398,13,SOLO,TOP
65,4058802124,13,SOLO,TOP
66,4058744089,13,SOLO,TOP
67,4058638519,13,DUO,TOP
68,4058644159,13,DUO_SUPPORT,NONE
69,4058242572,13,SOLO,TOP
70,4058251051,13,DUO,NONE
71,4058098972,13,SOLO,TOP
72,4058067462,13,SOLO,TOP
73,4058074737,13,SOLO,TOP
74,4058051597,13,DUO_SUPPORT,NONE
75,4057967600,13,DUO_CARRY,BOTTOM
76,4058020468,13,DUO_CARRY,BOTTOM
77,4057904430,13,SOLO,TOP
78,4057890928,13,DUO_SUPPORT,NONE
79,4057429546,13,DUO_SUPPORT,BOTTOM
80,4053902678,13,SOLO,TOP
81,4053795957,13,SOLO,TOP
82,4053674672,13,SOLO,TOP
83,4053656806,13,DUO_SUPPORT,NONE
84,4053448293,13,SOLO,TOP
85,4052464691,13,DUO_SUPPORT,NONE
86,4048346211,13,DUO,TOP
87,4048351136,13,SOLO,TOP
88,4047335111,13,SOLO,TOP
89,4047301880,13,SOLO,TOP
90,4047163880,13,SOLO,TOP
91,4047230518,13,DUO,NONE
92,4047068896,13,DUO_SUPPORT,NONE
93,4047083314,13,SOLO,TOP
94,4046746746,13,SOLO,TOP
95,4046733298,13,SOLO,TOP
96,4046716129,13,DUO_SUPPORT,NONE
97,4046711414,13,SOLO,TOP
98,4046617759,13,DUO_SUPPORT,NONE
99,4046620473,13,SOLO,TOP
0,4209404568,13,DUO_CARRY,BOTTOM
1,4209342030,13,DUO_SUPPORT,BOTTOM
2,4209311386,13,DUO_SUPPORT,NONE
3,4209111925,13,DUO_SUPPORT,BOTTOM
4,4208799892,13,DUO_SUPPORT,BOTTOM
5,4208648336,13,DUO_SUPPORT,BOTTOM
6,4208508767,13,DUO_SUPPORT,BOTTOM
7,4208426346,13,DUO_SUPPORT,MID
8,4208329706,13,DUO_SUPPORT,BOTTOM
9,4207045312,13,DUO_SUPPORT,MID
10,4206946089,13,DUO_SUPPORT,NONE
11,4206911531,13,DUO_SUPPORT,BOTTOM
12,4206870026,13,DUO_SUPPORT,BOTTOM
13,4206801069,13,DUO_SUPPORT,BOTTOM
14,4206701811,13,DUO_SUPPORT,BOTTOM
15,4206641588,13,DUO_SUPPORT,BOTTOM
16,4205832056,13,DUO_SUPPORT,BOTTOM
17,4205726978,13,DUO_SUPPORT,NONE
18,4205790661,13,DUO_SUPPORT,NONE
19,4205704146,13,DUO_SUPPORT,BOTTOM
20,4205637308,13,DUO_SUPPORT,NONE
21,4205580318,13,DUO_CARRY,BOTTOM
22,4205466002,13,DUO_SUPPORT,MID
23,4204811005,13,DUO_SUPPORT,NONE
24,4204568181,13,DUO_CARRY,BOTTOM
25,4204527972,13,DUO_SUPPORT,BOTTOM
26,4204414091,13,DUO_SUPPORT,BOTTOM
27,4204296366,13,DUO_SUPPORT,BOTTOM
28,4204162480,13,DUO_SUPPORT,NONE
29,4204121304,13,SOLO,BOTTOM
30,4204013466,13,DUO_SUPPORT,NONE
31,4203745408,13,DUO_SUPPORT,BOTTOM
32,4203658240,13,DUO_SUPPORT,BOTTOM
33,4203628229,13,DUO_SUPPORT,BOTTOM
34,4203378779,13,DUO_SUPPORT,BOTTOM
35,4203381358,13,DUO_SUPPORT,NONE
36,4203108792,13,DUO_SUPPORT,BOTTOM
37,4203104324,13,DUO,NONE
38,4199755195,13,DUO_SUPPORT,MID
39,4199664905,13,DUO_SUPPORT,BOTTOM
40,4199634671,13,DUO_SUPPORT,NONE
41,4199556239,13,DUO_SUPPORT,NONE
42,4199421822,13,DUO_SUPPORT,BOTTOM
43,4199294406,13,DUO_SUPPORT,BOTTOM
44,4199122241,13,DUO_SUPPORT,BOTTOM
45,4198691091,13,DUO_SUPPORT,BOTTOM
46,4198555939,13,DUO_SUPPORT,BOTTOM
47,4198477763,13,DUO_SUPPORT,BOTTOM
48,4198409361,13,DUO_SUPPORT,BOTTOM
49,4198450710,13,DUO_SUPPORT,NONE
50,4198320515,13,DUO_CARRY,BOTTOM
51,4198252499,13,SOLO,BOTTOM
52,4198166936,13,DUO_SUPPORT,NONE
53,4197432296,13,DUO,BOTTOM
54,4197318714,13,DUO_SUPPORT,NONE
55,4197303874,13,DUO_SUPPORT,NONE
56,4197156220,13,DUO_SUPPORT,TOP
